86,167,1,4000,,1,0,
87,168,1,5500,,1,0,
88,169,1,5500,,1,0,
89,170,1,5500,,1,0,
90,172,1,4000,,1,0,
91,173,1,5500,,1,0,
92,174,1,5500,,1,0,
93,175,1,5500,,1,0,
94,176,1,4000,,1,0,
95,177,1,4000,,1,0,
96,178,1,4000,,1,0,
97,179,1,4000,,1,0,
98,180,1,8000,,1,0,
99,181,1,4000,,1,0,
100,182,1,4000,,1,0,
101,183,1,4000,,1,0,
102,184,1,5044,,1,0,
103,185,1,4000,,1,0,
104,186,1,4000,,1,0,
105,187,1,31500,,1,0,
106,188,1,4000,,1,0,
107,189,1,11000,,1,0,
